GEOID,HISP,male,female,VAP,HVAP,NH_WHITEPOP,NH_BLACKPOP,NH_AMINPOP,NH_ASIANPOP,NH_HAWAIIANPOP,NH_OTHERPOP,NH_WVAP,NH_BVAP,NH_AMINVAP,NH_ASIANVAP,NH_HAWAIIANVAP,NH_OTHERVAP,TOTPOP
481130002023007,3,17.0,26.0,41.0,3.0,38.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,1.0,0.0,1.0,43
481130002023008,3,10.0,16.0,26.0,3.0,22.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,26
481130002023009,4,25.0,32.0,42.0,2.0,47.0,5.0,0.0,1.0,0.0,0.0,37.0,2.0,0.0,1.0,0.0,0.0,57
481130002023010,3,27.0,31.0,45.0,3.0,54.0,0.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,1.0,58
481130002023011,3,18.0,26.0,34.0,3.0,40.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,44
481130002023012,2,32.0,35.0,48.0,2.0,56.0,0.0,0.0,6.0,0.0,3.0,43.0,0.0,0.0,2.0,0.0,1.0,67
481130002023013,4,20.0,24.0,37.0,2.0,36.0,0.0,0.0,3.0,0.0,1.0,33.0,0.0,0.0,1.0,0.0,1.0,44
481130002023014,4,24.0,30.0,39.0,1.0,47.0,0.0,0.0,2.0,0.0,1.0,36.0,0.0,0.0,2.0,0.0,0.0,54
481130002023015,6,23.0,31.0,46.0,3.0,47.0,0.0,0.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,1.0,54
481130002023016,7,28.0,24.0,38.0,3.0,43.0,0.0,0.0,2.0,0.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,52
481130002023017,5,22.0,20.0,35.0,5.0,35.0,0.0,0.0,1.0,0.0,1.0,28.0,0.0,0.0,1.0,0.0,1.0,42
481130002023018,5,39.0,30.0,65.0,5.0,57.0,1.0,1.0,3.0,0.0,2.0,53.0,1.0,1.0,3.0,0.0,2.0,69
481130002023019,3,30.0,18.0,38.0,3.0,36.0,1.0,0.0,6.0,0.0,2.0,29.0,1.0,0.0,4.0,0.0,1.0,48
481130002023020,2,27.0,27.0,40.0,2.0,49.0,0.0,1.0,2.0,0.0,0.0,35.0,0.0,1.0,2.0,0.0,0.0,54
481130002023021,4,28.0,30.0,42.0,4.0,52.0,1.0,1.0,0.0,0.0,0.0,36.0,1.0,1.0,0.0,0.0,0.0,58
481130002023022,9,30.0,22.0,39.0,5.0,42.0,1.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,52
481130002023023,2,21.0,30.0,35.0,2.0,45.0,0.0,4.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,51
481130002023024,2,14.0,9.0,22.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,23
481130003001000,2,16.0,24.0,39.0,2.0,37.0,1.0,0.0,0.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,40
481130003001001,1,25.0,26.0,45.0,1.0,46.0,1.0,0.0,2.0,0.0,1.0,41.0,1.0,0.0,2.0,0.0,0.0,51
481130003001002,4,17.0,17.0,33.0,4.0,29.0,1.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,34
481130003001003,1,21.0,18.0,34.0,1.0,37.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,39
481130003001004,8,35.0,34.0,60.0,6.0,57.0,0.0,0.0,1.0,0.0,3.0,50.0,0.0,0.0,1.0,0.0,3.0,69
481130003001005,5,31.0,32.0,60.0,5.0,53.0,2.0,0.0,3.0,0.0,0.0,50.0,2.0,0.0,3.0,0.0,0.0,63
481130003001006,1,22.0,24.0,42.0,1.0,41.0,0.0,0.0,4.0,0.0,0.0,38.0,0.0,0.0,3.0,0.0,0.0,46
481130003001007,2,33.0,37.0,60.0,2.0,61.0,0.0,0.0,7.0,0.0,0.0,54.0,0.0,0.0,4.0,0.0,0.0,70
481130003001008,7,27.0,24.0,41.0,4.0,40.0,0.0,0.0,2.0,0.0,2.0,33.0,0.0,0.0,2.0,0.0,2.0,51
481130003001009,3,16.0,19.0,33.0,3.0,30.0,1.0,0.0,1.0,0.0,0.0,28.0,1.0,0.0,1.0,0.0,0.0,35
481130003001010,3,36.0,29.0,59.0,3.0,56.0,4.0,1.0,1.0,0.0,0.0,50.0,4.0,1.0,1.0,0.0,0.0,65
481130003001011,8,25.0,33.0,51.0,6.0,44.0,5.0,0.0,1.0,0.0,0.0,40.0,4.0,0.0,1.0,0.0,0.0,58
481130003001012,2,16.0,7.0,21.0,2.0,20.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,23
481130003001013,1,17.0,22.0,33.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,39
481130003001014,2,20.0,25.0,42.0,2.0,42.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,1.0,0.0,0.0,45
481130003001015,6,28.0,37.0,48.0,5.0,58.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0,0.0,1.0,0.0,0.0,65
481130003001016,3,15.0,17.0,24.0,2.0,27.0,0.0,0.0,2.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,32
481130003001017,1,25.0,23.0,36.0,1.0,40.0,0.0,0.0,7.0,0.0,0.0,32.0,0.0,0.0,3.0,0.0,0.0,48
481130003001018,12,24.0,23.0,36.0,9.0,32.0,0.0,0.0,3.0,0.0,0.0,24.0,0.0,0.0,3.0,0.0,0.0,47
481130003001019,5,26.0,23.0,42.0,4.0,42.0,0.0,0.0,2.0,0.0,0.0,36.0,0.0,0.0,2.0,0.0,0.0,49
481130003001020,7,23.0,21.0,36.0,6.0,35.0,0.0,0.0,1.0,0.0,1.0,29.0,0.0,0.0,1.0,0.0,0.0,44
481130003001021,5,29.0,20.0,40.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,49
481130003001022,15,28.0,27.0,50.0,13.0,40.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,55
481130003001023,0,31.0,26.0,42.0,0.0,53.0,1.0,0.0,1.0,0.0,2.0,41.0,0.0,0.0,1.0,0.0,0.0,57
481130003001024,4,20.0,18.0,37.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,38
481130003001025,5,18.0,20.0,33.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,38
481130003001026,7,23.0,22.0,40.0,6.0,32.0,1.0,0.0,5.0,0.0,0.0,31.0,0.0,0.0,3.0,0.0,0.0,45
481130003002004,4,46.0,36.0,78.0,3.0,73.0,2.0,1.0,2.0,0.0,0.0,70.0,2.0,1.0,2.0,0.0,0.0,82
481130003002005,14,54.0,52.0,98.0,11.0,87.0,4.0,0.0,0.0,0.0,1.0,83.0,3.0,0.0,0.0,0.0,1.0,106
481130003002007,7,56.0,49.0,98.0,6.0,94.0,2.0,0.0,1.0,0.0,1.0,88.0,2.0,0.0,1.0,0.0,1.0,105
481130003002008,22,92.0,71.0,148.0,15.0,115.0,15.0,3.0,3.0,1.0,4.0,111.0,14.0,3.0,3.0,1.0,1.0,163
481130003002013,19,107.0,102.0,204.0,17.0,171.0,7.0,1.0,9.0,0.0,2.0,169.0,6.0,1.0,9.0,0.0,2.0,209
481130003002014,10,28.0,31.0,54.0,6.0,47.0,1.0,1.0,0.0,0.0,0.0,46.0,1.0,1.0,0.0,0.0,0.0,59
481130003002018,81,308.0,264.0,548.0,78.0,376.0,40.0,1.0,63.0,0.0,11.0,366.0,34.0,1.0,60.0,0.0,9.0,572
481130003002019,10,36.0,30.0,55.0,7.0,52.0,0.0,0.0,2.0,0.0,2.0,46.0,0.0,0.0,2.0,0.0,0.0,66
481130003002020,11,46.0,39.0,74.0,7.0,63.0,2.0,0.0,4.0,0.0,5.0,59.0,2.0,0.0,3.0,0.0,3.0,85
481130003003000,8,28.0,22.0,46.0,6.0,42.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,50
481130003003001,5,25.0,22.0,41.0,5.0,42.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,47
481130003003002,0,9.0,11.0,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,20
481130003003003,7,24.0,19.0,40.0,7.0,33.0,0.0,0.0,1.0,0.0,2.0,30.0,0.0,0.0,1.0,0.0,2.0,43
481130003003008,0,17.0,12.0,22.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,29
481130003003009,5,30.0,31.0,49.0,4.0,55.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,0.0,1.0,0.0,0.0,61
481130003003010,5,18.0,30.0,43.0,4.0,42.0,1.0,0.0,0.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,48
481130003003011,2,21.0,24.0,36.0,0.0,38.0,1.0,1.0,0.0,2.0,1.0,32.0,1.0,1.0,0.0,2.0,0.0,45
481130003003012,1,20.0,19.0,29.0,1.0,37.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,1.0,0.0,0.0,39
481130003003013,2,30.0,23.0,43.0,1.0,49.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,53
481130003003014,7,22.0,31.0,44.0,6.0,44.0,0.0,0.0,2.0,0.0,0.0,36.0,0.0,0.0,2.0,0.0,0.0,53
481130003003015,2,25.0,30.0,36.0,2.0,53.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,55
481130003003016,0,24.0,35.0,47.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,59
481130003003017,4,35.0,29.0,51.0,4.0,56.0,0.0,0.0,4.0,0.0,0.0,45.0,0.0,0.0,2.0,0.0,0.0,64
481130003003018,1,29.0,35.0,48.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,64
481130003003019,1,28.0,33.0,51.0,1.0,54.0,0.0,0.0,6.0,0.0,0.0,46.0,0.0,0.0,4.0,0.0,0.0,61
481130003003020,3,29.0,34.0,45.0,2.0,56.0,0.0,0.0,1.0,0.0,3.0,41.0,0.0,0.0,1.0,0.0,1.0,63
481130003003021,11,38.0,25.0,52.0,9.0,51.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0,0.0,1.0,0.0,0.0,63
481130003003022,10,30.0,25.0,45.0,8.0,42.0,0.0,0.0,2.0,0.0,1.0,34.0,0.0,0.0,2.0,0.0,1.0,55
481130003003023,10,20.0,26.0,38.0,9.0,32.0,0.0,0.0,2.0,0.0,2.0,27.0,0.0,0.0,2.0,0.0,0.0,46
481130003003024,5,22.0,28.0,43.0,4.0,40.0,0.0,0.0,3.0,0.0,2.0,36.0,0.0,0.0,2.0,0.0,1.0,50
481130003003025,9,30.0,30.0,45.0,7.0,50.0,1.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,60
481130003003026,11,42.0,28.0,54.0,9.0,56.0,0.0,0.0,3.0,0.0,0.0,43.0,0.0,0.0,2.0,0.0,0.0,70
481130003003027,5,29.0,26.0,51.0,5.0,48.0,0.0,0.0,2.0,0.0,0.0,44.0,0.0,0.0,2.0,0.0,0.0,55
481130003003028,6,46.0,39.0,61.0,4.0,77.0,1.0,0.0,0.0,0.0,1.0,55.0,1.0,0.0,0.0,0.0,1.0,85
481130004011001,4,3.0,2.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
481130004011003,83,180.0,142.0,301.0,74.0,152.0,33.0,1.0,46.0,0.0,7.0,145.0,32.0,1.0,42.0,0.0,7.0,322
481130004011004,1,3.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7
481130004011005,63,309.0,130.0,418.0,49.0,166.0,198.0,3.0,4.0,0.0,5.0,166.0,193.0,3.0,2.0,0.0,5.0,439
481130004011006,3,132.0,0.0,132.0,3.0,44.0,80.0,0.0,0.0,0.0,5.0,44.0,80.0,0.0,0.0,0.0,5.0,132
481130004011009,54,203.0,165.0,351.0,48.0,170.0,54.0,0.0,86.0,0.0,4.0,167.0,50.0,0.0,82.0,0.0,4.0,368
481130004011010,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
481130004011011,6,22.0,54.0,46.0,3.0,12.0,51.0,0.0,3.0,0.0,4.0,11.0,29.0,0.0,2.0,0.0,1.0,76
481130004011013,58,192.0,175.0,358.0,57.0,185.0,59.0,0.0,51.0,0.0,14.0,183.0,56.0,0.0,48.0,0.0,14.0,367
481130004011017,0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2
481130004012000,187,118.0,83.0,138.0,124.0,6.0,7.0,0.0,1.0,0.0,0.0,6.0,7.0,0.0,1.0,0.0,0.0,201
481130004012001,11,5.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
481130004012002,73,56.0,65.0,86.0,49.0,3.0,0.0,0.0,45.0,0.0,0.0,3.0,0.0,0.0,34.0,0.0,0.0,121
481130004012005,339,206.0,145.0,236.0,229.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,351
481130004012006,74,44.0,49.0,54.0,41.0,3.0,0.0,1.0,15.0,0.0,0.0,3.0,0.0,1.0,9.0,0.0,0.0,93
481130004012007,218,174.0,168.0,227.0,133.0,4.0,2.0,0.0,110.0,0.0,8.0,3.0,2.0,0.0,84.0,0.0,5.0,342
481130004012008,358,206.0,170.0,234.0,218.0,6.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,376
481130004012009,16,10.0,18.0,14.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,28
481130004012010,32,17.0,15.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
481130004013001,129,83.0,71.0,111.0,93.0,5.0,3.0,0.0,17.0,0.0,0.0,5.0,3.0,0.0,10.0,0.0,0.0,154
481130004013002,56,42.0,40.0,59.0,42.0,5.0,0.0,0.0,18.0,0.0,3.0,5.0,0.0,0.0,12.0,0.0,0.0,82
481130004013003,57,45.0,35.0,58.0,41.0,4.0,0.0,0.0,19.0,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,80
481130004013004,33,21.0,20.0,29.0,22.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,41
481130004013005,86,50.0,43.0,57.0,52.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,93
481130004013006,37,34.0,27.0,51.0,28.0,16.0,2.0,0.0,4.0,0.0,2.0,16.0,2.0,0.0,3.0,0.0,2.0,61
481130004013007,90,65.0,55.0,72.0,55.0,1.0,8.0,0.0,21.0,0.0,0.0,1.0,5.0,0.0,11.0,0.0,0.0,120
481130004013008,82,61.0,41.0,69.0,57.0,15.0,2.0,0.0,1.0,0.0,2.0,9.0,1.0,0.0,1.0,0.0,1.0,102
481130004013009,91,61.0,48.0,70.0,56.0,1.0,3.0,0.0,14.0,0.0,0.0,1.0,3.0,0.0,10.0,0.0,0.0,109
481130004013010,67,41.0,47.0,65.0,48.0,9.0,7.0,1.0,4.0,0.0,0.0,9.0,4.0,0.0,4.0,0.0,0.0,88
481130004013011,108,66.0,54.0,86.0,79.0,4.0,0.0,0.0,5.0,0.0,3.0,4.0,0.0,0.0,2.0,0.0,1.0,120
481130004013012,84,52.0,35.0,64.0,61.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,87
481130004013014,12,36.0,10.0,24.0,1.0,25.0,6.0,0.0,1.0,0.0,2.0,18.0,3.0,0.0,1.0,0.0,1.0,46
481130004013015,5,4.0,3.0,6.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7
481130004013016,95,56.0,55.0,73.0,62.0,4.0,0.0,0.0,11.0,0.0,1.0,4.0,0.0,0.0,6.0,0.0,1.0,111
481130004013017,104,63.0,42.0,70.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105
481130004013021,73,51.0,32.0,54.0,44.0,3.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,83
481130004013022,32,19.0,21.0,25.0,21.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,40
481130004013023,25,16.0,11.0,23.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27
481130004041001,61,38.0,33.0,52.0,46.0,9.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,71
481130004041002,130,60.0,75.0,104.0,99.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,135
481130004041003,137,77.0,67.0,103.0,96.0,4.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,144
481130004041005,38,32.0,17.0,39.0,28.0,9.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,49
481130004041006,7,14.0,13.0,25.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,27
481130004041007,18,18.0,19.0,29.0,11.0,14.0,4.0,1.0,0.0,0.0,0.0,13.0,4.0,1.0,0.0,0.0,0.0,37
481130004041008,35,33.0,24.0,51.0,31.0,18.0,3.0,0.0,1.0,0.0,0.0,16.0,3.0,0.0,1.0,0.0,0.0,57
481130004041009,25,32.0,22.0,51.0,23.0,27.0,2.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,0.0,54
481130004041010,27,33.0,22.0,51.0,23.0,23.0,0.0,2.0,1.0,0.0,2.0,23.0,0.0,2.0,1.0,0.0,2.0,55
481130004042006,231,160.0,126.0,203.0,154.0,27.0,25.0,0.0,0.0,1.0,2.0,23.0,23.0,0.0,0.0,1.0,2.0,286
481130004042007,194,211.0,98.0,263.0,155.0,92.0,10.0,0.0,12.0,0.0,1.0,87.0,10.0,0.0,10.0,0.0,1.0,309
481130004042008,366,225.0,180.0,259.0,228.0,9.0,18.0,1.0,8.0,0.0,3.0,9.0,14.0,1.0,5.0,0.0,2.0,405
481130004042009,27,153.0,97.0,227.0,25.0,87.0,13.0,0.0,119.0,0.0,4.0,87.0,12.0,0.0,100.0,0.0,3.0,250
481130004042010,16,10.0,15.0,20.0,11.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,25
481130004042011,17,50.0,26.0,68.0,17.0,44.0,5.0,1.0,7.0,0.0,2.0,38.0,5.0,1.0,6.0,0.0,1.0,76
481130004043000,11,25.0,10.0,30.0,7.0,19.0,1.0,0.0,3.0,0.0,1.0,18.0,1.0,0.0,3.0,0.0,1.0,35
481130004043001,8,31.0,13.0,42.0,7.0,34.0,0.0,0.0,2.0,0.0,0.0,33.0,0.0,0.0,2.0,0.0,0.0,44
481130004043002,16,32.0,16.0,43.0,13.0,27.0,1.0,1.0,3.0,0.0,0.0,25.0,1.0,1.0,3.0,0.0,0.0,48
481130004043003,45,201.0,122.0,308.0,45.0,225.0,25.0,3.0,20.0,0.0,5.0,217.0,23.0,3.0,15.0,0.0,5.0,323
481130004043004,33,266.0,69.0,328.0,33.0,245.0,26.0,3.0,23.0,0.0,5.0,242.0,25.0,3.0,20.0,0.0,5.0,335
481130004043005,40,31.0,34.0,55.0,30.0,22.0,0.0,1.0,2.0,0.0,0.0,22.0,0.0,1.0,2.0,0.0,0.0,65
481130004043006,26,37.0,25.0,57.0,21.0,35.0,1.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,62
481130004043007,14,28.0,11.0,37.0,13.0,24.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,1.0,39
481130004044000,74,281.0,146.0,398.0,69.0,238.0,47.0,4.0,54.0,0.0,10.0,235.0,37.0,4.0,46.0,0.0,7.0,427
481130004044001,12,42.0,17.0,56.0,11.0,37.0,4.0,0.0,6.0,0.0,0.0,37.0,4.0,0.0,4.0,0.0,0.0,59
481130004044002,3,14.0,6.0,19.0,3.0,13.0,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,20
481130004044003,8,5.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9
481130004044004,1,2.0,3.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5
481130004051000,110,153.0,93.0,208.0,82.0,89.0,29.0,0.0,14.0,0.0,4.0,86.0,24.0,0.0,14.0,0.0,2.0,246
481130004051001,1,21.0,38.0,30.0,1.0,1.0,57.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,59
481130004051002,13,96.0,49.0,142.0,13.0,116.0,7.0,1.0,6.0,0.0,2.0,113.0,7.0,1.0,6.0,0.0,2.0,145
481130004051003,130,116.0,60.0,131.0,88.0,18.0,25.0,0.0,1.0,0.0,2.0,15.0,25.0,0.0,1.0,0.0,2.0,176
481130004051004,6,31.0,27.0,37.0,2.0,4.0,46.0,1.0,1.0,0.0,0.0,2.0,32.0,0.0,1.0,0.0,0.0,58
481130004051005,9,21.0,29.0,26.0,4.0,3.0,38.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,50
481130004051006,5,16.0,28.0,22.0,4.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,44
481130004051007,312,240.0,163.0,301.0,214.0,47.0,34.0,1.0,4.0,0.0,5.0,46.0,32.0,1.0,4.0,0.0,4.0,403
481130004051008,19,13.0,9.0,16.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,22
481130004051009,185,152.0,115.0,174.0,114.0,16.0,50.0,2.0,0.0,0.0,14.0,13.0,41.0,2.0,0.0,0.0,4.0,267
481130004051010,8,25.0,26.0,28.0,3.0,0.0,41.0,0.0,1.0,0.0,1.0,0.0,23.0,0.0,1.0,0.0,1.0,51
481130004051011,9,21.0,32.0,28.0,5.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,53
481130004051012,17,11.0,20.0,19.0,11.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,31
481130004052000,13,12.0,36.0,28.0,5.0,2.0,30.0,0.0,3.0,0.0,0.0,2.0,18.0,0.0,3.0,0.0,0.0,48
481130004052001,4,27.0,34.0,30.0,1.0,1.0,53.0,0.0,3.0,0.0,0.0,1.0,27.0,0.0,1.0,0.0,0.0,61
481130004052002,18,26.0,39.0,36.0,10.0,2.0,32.0,1.0,3.0,8.0,1.0,2.0,19.0,0.0,3.0,1.0,1.0,65
481130004052003,0,33.0,34.0,37.0,0.0,0.0,62.0,3.0,2.0,0.0,0.0,0.0,34.0,1.0,2.0,0.0,0.0,67
481130004052004,11,17.0,47.0,35.0,5.0,0.0,50.0,0.0,3.0,0.0,0.0,0.0,28.0,0.0,2.0,0.0,0.0,64
481130004052005,7,12.0,40.0,31.0,2.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,52
481130004052006,3,21.0,30.0,29.0,2.0,0.0,44.0,0.0,1.0,0.0,3.0,0.0,26.0,0.0,1.0,0.0,0.0,51
481130004052007,4,18.0,32.0,28.0,2.0,3.0,41.0,0.0,1.0,0.0,1.0,2.0,22.0,0.0,1.0,0.0,1.0,50
481130004052008,7,24.0,38.0,35.0,4.0,3.0,49.0,0.0,0.0,0.0,3.0,2.0,27.0,0.0,0.0,0.0,2.0,62
481130004052010,37,72.0,57.0,100.0,27.0,19.0,12.0,0.0,40.0,0.0,21.0,16.0,7.0,0.0,31.0,0.0,19.0,129
481130004052011,166,141.0,117.0,184.0,111.0,18.0,28.0,1.0,36.0,0.0,9.0,16.0,24.0,1.0,27.0,0.0,5.0,258
481130004052012,76,72.0,49.0,93.0,54.0,11.0,29.0,0.0,3.0,0.0,2.0,11.0,23.0,0.0,3.0,0.0,2.0,121
481130004052013,19,54.0,23.0,74.0,17.0,43.0,11.0,1.0,1.0,1.0,1.0,43.0,10.0,1.0,1.0,1.0,1.0,77
481130004061001,105,62.0,44.0,76.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,106
481130004061002,155,81.0,75.0,95.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,156
481130004061003,139,75.0,69.0,104.0,101.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,144
481130004061004,12,9.0,6.0,13.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15
481130004061005,94,60.0,48.0,73.0,61.0,11.0,1.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,108
481130004061006,62,30.0,34.0,46.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,64
481130004061007,99,54.0,57.0,77.0,65.0,8.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,111
481130004061008,89,57.0,54.0,84.0,66.0,20.0,2.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,111
481130004061009,100,50.0,53.0,69.0,66.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,103
481130004061010,135,73.0,65.0,99.0,96.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,138
481130004061012,129,75.0,68.0,93.0,81.0,13.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,143
481130004062000,95,52.0,48.0,72.0,67.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,100
481130004062001,140,76.0,71.0,96.0,90.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,147
481130004062002,287,169.0,124.0,188.0,184.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,293
481130004062003,361,255.0,214.0,312.0,220.0,24.0,78.0,0.0,2.0,0.0,4.0,21.0,66.0,0.0,2.0,0.0,3.0,469
481130004062004,64,31.0,45.0,49.0,37.0,5.0,0.0,0.0,4.0,0.0,3.0,5.0,0.0,0.0,4.0,0.0,3.0,76
